"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#1> <hostCert#1>","melenchon2022.fr/104.26.8.197","443","INFO","-----BEGIN CERTIFICATE----- MIIEmDCCA4CgAwIBAgIQAtiaFXPzs7jaFFtYOJgpBzANBgkqhkiG9w0BAQsFADBa MQswCQYDVQQGEwJJRTESMBAGA1UEChMJQmFsdGltb3JlMRMwEQYDVQQLEwpDeWJl clRydXN0MSIwIAYDVQQDExlCYWx0aW1vcmUgQ3liZXJUcnVzdCBSb290MB4XDTIw MDEyNzEyNDYzOVoXDTI0MTIzMTIzNTk1OVowSjELMAkGA1UEBhMCVVMxGTAXBgNV BAoTEENsb3VkZmxhcmUsIEluYy4xIDAeBgNVBAMTF0Nsb3VkZmxhcmUgSW5jIFJT QSBDQS0yMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAtV0myAmrsTNd DLKWBcIxA05+X4cCxm+AJO3arhy+552A98XPVAFmOCjo5mm7nfiBMWpW9ejBpehZ 6LPgOgFhCCiwfs2g/c43AMPpqY0LyXjKpmBGgK90BS1P2ugJUsibWjLPISFHj1wa iqoXwBhwsQHx3t8thamV7FtXOTm+hcLv17YsSj/R1rMhopdPJSxCI33XsxnWEmmF AAKv1aoS2Ghkf+OtGJ1SL8Xl9JGv5QnZi0bnzzIVIvA3xP2L5uIdFsw6SNeBYYK/ PXLZcF7sCmkk4jxI4/7T5VHUK8ASoU+TcJm/t9KDbmktyM2iYhhMQzdfFjp2k1r6 bmldmsWIwQIDAQABo4IBaDCCAWQwHQYDVR0OBBYEFBipGvyyRUnBbzA0CCvZh5yw JVd6MB8GA1UdIwQYMBaAFOWdWTCCR1jMrPoIVDaGezq1BE3wMA4GA1UdDwEB/wQE AwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwEgYDVR0TAQH/BAgw BgEB/wIBADA0BggrBgEFBQcBAQQoMCYwJAYIKwYBBQUHMAGGGGh0dHA6Ly9vY3Nw LmRpZ2ljZXJ0LmNvbTA6BgNVHR8EMzAxMC+gLaArhilodHRwOi8vY3JsMy5kaWdp Y2VydC5jb20vT21uaXJvb3QyMDI1LmNybDBtBgNVHSAEZjBkMDcGCWCGSAGG/WwB ATAqMCgGCCsGAQUFBwIBFhxodHRwczovL3d3dy5kaWdpY2VydC5jb20vQ1BTMAsG CWCGSAGG/WwBAjAIBgZngQwBAgEwCAYGZ4EMAQICMAgGBmeBDAECAzANBgkqhkiG 9w0BAQsFAAOCAQEAfLCdjh6mZHIQ4WHd83Q9UKca58JOFwwVJisXj0HnkPCw8/LS 51CA0gfGqX+6k+u+wcGG+E+EvAV85nIv6bbGdmnd8mpHa5NUGKQNgAM1J92Kn8iE l9O04NqmBfDnz+admJTSy9oid9hJC6hVjonU0s7Q6NrgQv0dzn6WhMqnw5Ennym8 /+0uNP1GKu9OVnzo3CKX7VMJW7p74PJPpVmVQc2zci5cb3pKFUMrIsvUPyB88/p8 2x4PSnNx6dXdRraeHRMegHGZ3/VQfjOB0jV1JF6PmFqokkX0tNiIprFkBun7+WVI 9pbDH55GEgF+WjBTXTQcFeIS8vGLlfCU+K3jkw== -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#1>","melenchon2022.fr/104.26.8.197","443","INFO","AEC863898F284D6CD4C6A3F6C3E6523480A359C33DAF66FAD3381849B8BB018B","",""
"intermediate_cert_notBefore <#1> <hostCert#1>","melenchon2022.fr/104.26.8.197","443","INFO","2020-01-27 12:46","",""
"intermediate_cert_notAfter <#1> <hostCert#1>","melenchon2022.fr/104.26.8.197","443","OK","2024-12-31 23:59","",""
"intermediate_cert_expiration <#1> <hostCert#1>","melenchon2022.fr/104.26.8.197","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#1>","melenchon2022.fr/104.26.8.197","443","INFO","Cloudflare Inc RSA CA-2 <-- Baltimore CyberTrust Root","",""
"intermediate_cert_badOCSP <hostCert#1>","melenchon2022.fr/104.26.8.197","443","OK","intermediate certificate(s) is/are ok","",""
"cert_signatureAlgorithm <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","ECDSA with SHA256","",""
"cert_keySize <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","Digital Signature","",""
"cert_extKeyUsage <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","0B8C5EB2203D376CF36FFDA8B2FC5EF8","",""
"cert_serialNumberLen <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","8808C948AD3D52D25275EF68849716149E39AF61","",""
"cert_fingerprintSHA256 <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","121100DED318382AA282336D2F0B5EED569EA27DCA4541F8E43ED87D9EE369F0","",""
"cert <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","-----BEGIN CERTIFICATE----- MIIFPzCCBOWgAwIBAgIQC4xesiA9N2zzb/2osvxe+DAKBggqhkjOPQQDAjBKMQsw CQYDVQQGEwJVUzEZMBcGA1UEChMQQ2xvdWRmbGFyZSwgSW5jLjEgMB4GA1UEAxMX Q2xvdWRmbGFyZSBJbmMgRUNDIENBLTMwHhcNMjIwNTI0MDAwMDAwWhcNMjMwNTI0 MjM1OTU5WjB1MQswCQYDVQQGEwJVUzETMBEGA1UECBMKQ2FsaWZvcm5pYTEWMBQG A1UEBxMNU2FuIEZyYW5jaXNjbzEZMBcGA1UEChMQQ2xvdWRmbGFyZSwgSW5jLjEe MBwGA1UEAxMVc25pLmNsb3VkZmxhcmVzc2wuY29tMFkwEwYHKoZIzj0CAQYIKoZI zj0DAQcDQgAEqnyvaRvO1Oz0eDNi2UFoBzwJ95PLPGR2uaAfi0fWC94RlcDElmae U9zFROVUd3SPA9ml5Bv+xED/0WCTAXka+qOCA4AwggN8MB8GA1UdIwQYMBaAFKXO N+rrsHUOlGeItEX62SQQh5YfMB0GA1UdDgQWBBQ+M6WP126m6J8cEsiz/2jejM2J 4jBGBgNVHREEPzA9ghBtZWxlbmNob24yMDIyLmZyghIqLm1lbGVuY2hvbjIwMjIu ZnKCFXNuaS5jbG91ZGZsYXJlc3NsLmNvbTAOBgNVHQ8BAf8EBAMCB4AwHQYDVR0l BBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMHsGA1UdHwR0MHIwN6A1oDOGMWh0dHA6 Ly9jcmwzLmRpZ2ljZXJ0LmNvbS9DbG91ZGZsYXJlSW5jRUNDQ0EtMy5jcmwwN6A1 oDOGMWh0dHA6Ly9jcmw0LmRpZ2ljZXJ0LmNvbS9DbG91ZGZsYXJlSW5jRUNDQ0Et My5jcmwwPgYDVR0gBDcwNTAzBgZngQwBAgIwKTAnBggrBgEFBQcCARYbaHR0cDov L3d3dy5kaWdpY2VydC5jb20vQ1BTMHYGCCsGAQUFBwEBBGowaDAkBggrBgEFBQcw AYYYaHR0cDovL29jc3AuZGlnaWNlcnQuY29tMEAGCCsGAQUFBzAChjRodHRwOi8v Y2FjZXJ0cy5kaWdpY2VydC5jb20vQ2xvdWRmbGFyZUluY0VDQ0NBLTMuY3J0MAwG A1UdEwEB/wQCMAAwggF+BgorBgEEAdZ5AgQCBIIBbgSCAWoBaAB3AOg+0No+9QY1 MudXKLyJa8kD08vREWvs62nhd31tBr1uAAABgPPFh78AAAQDAEgwRgIhAJJ799u6 o2dFPZ5QLZA71ZhKVjmeN8M5ChYDehzJO7NtAiEA9lv+r0tkB9JpGFxi2vMcTq/Y HVc30FI68G42uDH0xVAAdgA1zxkbv7FsV78PrUxtQsu7ticgJlHqP+Eq76gDwzvW TAAAAYDzxYfXAAAEAwBHMEUCIC7VyrDpqmfGTfflS9C9ugHwK8H+RbI4BD150Wpw idxLAiEAngBoDDnU/OKAyHi3uZlXk8t8C2QCioQq3WX7Vra3Hj8AdQC3Pvsk35xN unXyOcW6WPRsXfxCz3qfNcSeHQmBJe20mQAAAYDzxYfDAAAEAwBGMEQCIB4/yCDP moCY9wthwt8+MwSOR6ZEkPZrAxwwcfGe34+pAiBIQHrNANyS0A/4pvWss1XPnaJM yl4bdf3uGb8XoTNVzDAKBggqhkjOPQQDAgNIADBFAiBMfURusjyI2x3l1+54lbS6 8x+P7hdwowDrGCavD3tZGAIhAJspupc6La+9DalaQXaoxYWdjZ2r7FpLVPKSx0N3 czvR -----END CERTIFICATE-----","",""
"cert_commonName <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","sni.cloudflaressl.com","",""
"cert_commonName_wo_SNI <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","request w/o SNI didn't succeed, usual for EC certificates","",""
"cert_subjectAltName <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","melenchon2022.fr *.melenchon2022.fr sni.cloudflaressl.com","",""
"cert_trust <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","Ok via SAN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","no","",""
"cert_expirationStatus <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","353 >= 60 days","",""
"cert_notBefore <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","2022-05-24 00:00","",""
"cert_notAfter <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","2023-05-24 23:59","",""
"cert_extlifeSpan <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","http://crl3.digicert.com/CloudflareIncECCCA-3.crl http://crl4.digicert.com/CloudflareIncECCCA-3.crl","",""
"cert_ocspURL <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","http://ocsp.digicert.com","",""
"OCSP_stapling <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","offered","",""
"cert_ocspRevoked <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","not revoked","",""
"cert_mustStapleExtension <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","--","",""
"DNS_CAArecord <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","issue=comodoca.com, issue=digicert.com;, issue=letsencrypt.org, issue=pki.goog;, issuewild=comodoca.com, issuewild=digicert.com;, issuewild=letsencrypt.org, issuewild=pki.goog;","",""
"certificate_transparency <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","2","",""
"certs_list_ordering_problem <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","no","",""
"cert_caIssuers <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","Cloudflare Inc ECC CA-3 (Cloudflare, Inc. from US)","",""
"intermediate_cert <#1> <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","-----BEGIN CERTIFICATE----- MIIDzTCCArWgAwIBAgIQCjeHZF5ftIwiTv0b7RQMPDANBgkqhkiG9w0BAQsFADBa MQswCQYDVQQGEwJJRTESMBAGA1UEChMJQmFsdGltb3JlMRMwEQYDVQQLEwpDeWJl clRydXN0MSIwIAYDVQQDExlCYWx0aW1vcmUgQ3liZXJUcnVzdCBSb290MB4XDTIw MDEyNzEyNDgwOFoXDTI0MTIzMTIzNTk1OVowSjELMAkGA1UEBhMCVVMxGTAXBgNV BAoTEENsb3VkZmxhcmUsIEluYy4xIDAeBgNVBAMTF0Nsb3VkZmxhcmUgSW5jIEVD QyBDQS0zMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEua1NZpkUC0bsH4HRKlAe nQMVLzQSfS2WuIg4m4Vfj7+7Te9hRsTJc9QkT+DuHM5ss1FxL2ruTAUJd9NyYqSb 16OCAWgwggFkMB0GA1UdDgQWBBSlzjfq67B1DpRniLRF+tkkEIeWHzAfBgNVHSME GDAWgBTlnVkwgkdYzKz6CFQ2hns6tQRN8DAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0l BBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMBIGA1UdEwEB/wQIMAYBAf8CAQAwNAYI KwYBBQUHAQEEKDAmMCQGCCsGAQUFBzABhhhodHRwOi8vb2NzcC5kaWdpY2VydC5j b20wOgYDVR0fBDMwMTAvoC2gK4YpaHR0cDovL2NybDMuZGlnaWNlcnQuY29tL09t bmlyb290MjAyNS5jcmwwbQYDVR0gBGYwZDA3BglghkgBhv1sAQEwKjAoBggrBgEF BQcCARYcaHR0cHM6Ly93d3cuZGlnaWNlcnQuY29tL0NQUzALBglghkgBhv1sAQIw CAYGZ4EMAQIBMAgGBmeBDAECAjAIBgZngQwBAgMwDQYJKoZIhvcNAQELBQADggEB AAUkHd0bsCrrmNaF4zlNXmtXnYJX/OvoMaJXkGUFvhZEOFp3ArnPEELG4ZKk40Un +ABHLGioVplTVI+tnkDB0A+21w0LOEhsUCxJkAZbZB2LzEgwLt4I4ptJIsCSDBFe lpKU1fwg3FZs5ZKTv3ocwDfjhUkV+ivhdDkYD7fa86JXWGBPzI6UAPxGezQxPk1H goE6y/SJXQ7vTQ1unBuCJN0yJV0ReFEQPaA1IwQvZW+cwdFD19Ae8zFnWSfda9J1 CZMRJCQUzym+5iPDuI9yP+kHyCREU3qzuWFloUwOxkgAyXVjBYdwRVKD05WdRerw 6DEdfgkfCv4+3ao8XnTSrLE= -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","3ABBE63DAF756C5016B6B85F52015FD8E8ACBE277C5087B127A60563A841ED8A","",""
"intermediate_cert_notBefore <#1> <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","2020-01-27 12:48","",""
"intermediate_cert_notAfter <#1> <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","2024-12-31 23:59","",""
"intermediate_cert_expiration <#1> <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#2>","melenchon2022.fr/104.26.8.197","443","INFO","Cloudflare Inc ECC CA-3 <-- Baltimore CyberTrust Root","",""
"intermediate_cert_badOCSP <hostCert#2>","melenchon2022.fr/104.26.8.197","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","melenchon2022.fr/104.26.8.197","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","melenchon2022.fr/104.26.8.197","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","melenchon2022.fr/104.26.8.197","443","INFO","1654389192","",""
"HSTS_time","melenchon2022.fr/104.26.8.197","443","MEDIUM","max-age too short. 1 days (=86400 seconds) < 15552000 seconds","",""
"HSTS_subdomains","melenchon2022.fr/104.26.8.197","443","INFO","only for this domain","",""
